model,label,instance,ai_n_files,ai_n_test,ai_n_config_doc,ai_n_source,ai_second_file,ai_second_cat,gold_n_files,gold_n_test,gold_n_config_doc,gold_n_source,gold_second_file,gold_second_cat
codex,Codex,instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,5,0,0,5,lib/ansible/galaxy/collection/__init__.py,source,6,0,2,4,docs/docsite/rst/shared_snippets/installing_collections.txt,config_doc
codex,Codex,instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,2,0,1,1,lib/ansible/galaxy/collection.py,source
codex,Codex,instance_ansible__ansible-a26c325bd8f6e2822d9d7e62f77a424c1db4fbf6-v0f01c69f1e2528b935359cfe578530722bca2c59,4,0,0,4,lib/ansible/modules/get_url.py,source,5,0,1,4,lib/ansible/module_utils/urls.py,source
codex,Codex,instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/module_utils/facts/hardware/aix.py,source
codex,Codex,instance_ansible__ansible-b2a289dcbb702003377221e25f62c8a3608f0e89-v173091e2e36d38c978002990795f66cfc0af30ad,3,0,0,3,lib/ansible/galaxy/collection/__init__.py,source,9,0,4,5,changelogs/fragments/remove-python3.10-controller-support.yml,config_doc
codex,Codex,instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/plugins/shell/powershell.py,source
codex,Codex,instance_ansible__ansible-b8025ac160146319d2b875be3366b60c852dd35d-v0f01c69f1e2528b935359cfe578530722bca2c59,2,0,0,2,repro.py,source,5,0,1,4,lib/ansible/module_utils/urls.py,source
codex,Codex,instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,2,0,1,1,lib/ansible/cli/doc.py,source
codex,Codex,instance_ansible__ansible-be59caa59bf47ca78a4760eb7ff38568372a8260-v1055803c3a812189a1133297f7f5468579283f86,2,0,0,2,reproduce.py,source,2,0,1,1,lib/ansible/modules/iptables.py,source
codex,Codex,instance_ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f-v0f01c69f1e2528b935359cfe578530722bca2c59,4,0,1,3,lib/ansible/module_utils/basic.py,source,3,0,1,2,lib/ansible/module_utils/basic.py,source
codex,Codex,instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,3,0,2,1,docs/docsite/rst/porting_guides/porting_guide_core_2.12.rst,config_doc
codex,Codex,instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,4,0,1,3,lib/ansible/config/manager.py,source
codex,Codex,instance_ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39-v30a923fb5c164d6cd18280c02422f75e611e8fb2,1,0,0,1,,none,2,0,1,1,lib/ansible/plugins/connection/winrm.py,source
codex,Codex,instance_ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,3,0,0,3,lib/ansible/parsing/vault/__init__.py,source,7,0,1,6,lib/ansible/errors/__init__.py,source
codex,Codex,instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,1,0,0,1,,none,2,0,0,2,openlibrary/plugins/importapi/import_validator.py,source
codex,Codex,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,2,0,0,2,repro.py,source,1,0,0,1,,none
codex,Codex,instance_internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890-v2733ff199fb72f0d033a30dc62cb0a4742e3a7f4,2,0,0,2,scripts/affiliate_server.py,source,2,0,0,2,scripts/affiliate_server.py,source
codex,Codex,instance_internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,openlibrary/catalog/add_book/match.py,source,3,0,0,3,openlibrary/catalog/add_book/match.py,source
codex,Codex,instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,1,0,0,1,,none,4,0,0,4,openlibrary/catalog/add_book/match.py,source
codex,Codex,instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,0,0,2,repro_languages.py,source,1,0,0,1,,none
codex,Codex,instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,reproduce.py,source,2,0,0,2,scripts/affiliate_server.py,source
codex,Codex,instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,1,0,0,1,,none,2,0,1,1,openlibrary/templates/authors/infobox.html,config_doc
codex,Codex,instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,1,0,0,1,,none,1,0,0,1,,none
codex,Codex,instance_internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,1,0,0,1,,none,3,0,0,3,openlibrary/core/edits.py,source
codex,Codex,instance_internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,1,0,0,1,,none,2,0,0,2,openlibrary/solr/query_utils.py,source
codex,Codex,instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,2,0,0,2,repro.py,source,3,0,2,1,openlibrary/i18n/messages.pot,config_doc
codex,Codex,instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,3,0,0,3,openlibrary/core/db.py,source,6,0,0,6,openlibrary/core/bookshelves.py,source
codex,Codex,instance_internetarchive__openlibrary-58999808a17a26b387f8237860a7a524d1e2d262-v08d8e8889ec945ab821fb156c04c7d2e2810debb,1,0,0,1,,none,2,0,0,2,openlibrary/plugins/upstream/checkins.py,source
codex,Codex,instance_internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,4,1,0,3,openlibrary/plugins/importapi/tests/test_code.py,test,2,0,0,2,openlibrary/plugins/upstream/utils.py,source
codex,Codex,instance_internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03-v298a7a812ceed28c4c18355a091f1b268fe56d86,1,0,0,1,,none,4,0,2,2,openlibrary/plugins/upstream/models.py,source
codex,Codex,instance_internetarchive__openlibrary-62d2243131a9c7e6aee00d1e9c5660fd5b594e89-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,openlibrary/solr/updater/author.py,source,2,0,0,2,openlibrary/solr/updater/author.py,source
codex,Codex,instance_internetarchive__openlibrary-6afdb09df692223c3a31df65cfa92f15e5614c01-v08d8e8889ec945ab821fb156c04c7d2e2810debb,2,0,0,2,scripts/solr_builder/solr_builder/fn_to_cli.py,source,1,0,0,1,,none
codex,Codex,instance_internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,3,0,0,3,openlibrary/solr/query_utils.py,source,4,0,0,4,openlibrary/solr/query_utils.py,source
codex,Codex,instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,1,0,0,1,,none,5,0,1,4,openlibrary/core/observations.py,source
codex,Codex,instance_internetarchive__openlibrary-89e4b4431fe7506c365a6f6eb6f6d048d04c044c-v08d8e8889ec945ab821fb156c04c7d2e2810debb,2,0,0,2,reproduce_make_work_error.py,source,1,0,0,1,,none
codex,Codex,instance_internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,scripts/monitoring/utils.py,source,5,0,2,3,scripts/monitoring/haproxy_monitor.py,source
codex,Codex,instance_internetarchive__openlibrary-91efee627df01e32007abf2d6ebf73f9d9053076-vbee42ad1b72fb23c6a1c874868a720b370983ed2,4,0,2,2,openlibrary/templates/account/mybooks.html,config_doc,2,0,1,1,openlibrary/utils/dateutil.py,source
codex,Codex,instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90,3,0,1,2,openlibrary/core/bookshelves.py,source,11,0,5,6,openlibrary/core/bookshelves.py,source
codex,Codex,instance_internetarchive__openlibrary-9c392b60e2c6fa1d68cb68084b4b4ff04d0cb35c-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,2,0,0,2,scripts/reproduce_issue.py,source,3,0,0,3,openlibrary/catalog/marc/marc_binary.py,source
codex,Codex,instance_internetarchive__openlibrary-a7b7dc5735a1b3a9824376b1b469b556dd413981-va4315b5dc369c1ef66ae22f9ae4267aa3114e1b3,2,0,0,2,openlibrary/solr/query_utils.py,source,2,0,0,2,openlibrary/solr/query_utils.py,source
codex,Codex,instance_internetarchive__openlibrary-b112069e31e0553b2d374abb5f9c5e05e8f3dbbe-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,3,0,0,3,openlibrary/core/stats.py,source,5,0,0,5,openlibrary/core/stats.py,source
codex,Codex,instance_internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,4,0,0,4,openlibrary/catalog/utils/__init__.py,source,3,0,0,3,openlibrary/catalog/utils/__init__.py,source
codex,Codex,instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,4,0,2,2,openlibrary/templates/account/mybooks.html,config_doc,2,0,1,1,openlibrary/utils/dateutil.py,source
codex,Codex,instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90,2,0,0,2,openlibrary/utils/lccn.py,source,3,0,0,3,openlibrary/plugins/upstream/models.py,source
codex,Codex,instance_internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4-v13642507b4fc1f8d234172bf8129942da2c2ca26,1,0,0,1,,none,2,0,0,2,openlibrary/core/models.py,source
codex,Codex,instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,1,0,0,1,,none,14,0,4,10,conf/solr/conf/managed-schema.xml,config_doc
codex,Codex,instance_internetarchive__openlibrary-d8162c226a9d576f094dc1830c4c1ffd0be2dd17-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,2,0,0,2,repro_asin.py,source,3,0,0,3,openlibrary/catalog/utils/__init__.py,source
codex,Codex,instance_internetarchive__openlibrary-de6ae10512f1b5ef585c8341b451bc49c9fd4996-vfa6ff903cb27f336e17654595dd900fa943dcd91,2,0,0,2,scripts/partner_batch_imports.py,source,1,0,0,1,,none
codex,Codex,instance_internetarchive__openlibrary-e010b2a13697de70170033902ba2e27a1e1acbe9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,2,0,0,2,openlibrary/plugins/worksearch/schemes/works.py,source,7,0,4,3,openlibrary/i18n/messages.pot,config_doc
codex,Codex,instance_internetarchive__openlibrary-fad4a40acf5ff5f06cd7441a5c7baf41a7d81fe4-vfa6ff903cb27f336e17654595dd900fa943dcd91,2,0,0,2,openlibrary/catalog/marc/marc_subject.py,source,2,0,0,2,openlibrary/catalog/marc/marc_subject.py,source
codex,Codex,instance_qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,1,0,0,1,,none,3,0,0,3,qutebrowser/browser/webkit/network/networkreply.py,source
codex,Codex,instance_qutebrowser__qutebrowser-0b621cb0ce2b54d3f93d8d41d8ff4257888a87e5-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,scripts/repro_start_error.py,source,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,5,0,0,5,qutebrowser/browser/eventfilter.py,source,4,0,0,4,qutebrowser/browser/eventfilter.py,source
codex,Codex,instance_qutebrowser__qutebrowser-1943fa072ec3df5a87e18a23b0916f134c131016-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,6,0,0,6,qutebrowser/browser/commands.py,source,5,0,0,5,qutebrowser/browser/commands.py,source
codex,Codex,instance_qutebrowser__qutebrowser-1a9e74bfaf9a9db2a510dc14572d33ded6040a57-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,1,1,qutebrowser/config/qtargs.py,source,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,2,0,1,1,qutebrowser/components/readlinecommands.py,source
codex,Codex,instance_qutebrowser__qutebrowser-2e961080a85d660148937ee8f0f6b3445a8f2c01-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,2,0,1,1,qutebrowser/config/qtargs.py,source,3,0,2,1,qutebrowser/config/configdata.yml,config_doc
codex,Codex,instance_qutebrowser__qutebrowser-479aa075ac79dc975e2e949e188a328e95bf78ff-vc2f56a753b62a190ddb23cd330c257b9cf560d12,2,0,0,2,reproduce.py,source,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-50efac08f623644a85441bbe02ab9347d2b71a9d-v9f8e9d96c85c85a605e382f1510bd08563afc566,1,0,0,1,,none,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-52708364b5f91e198defb022d1a5b4b3ebd9b563-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,1,1,qutebrowser/config/configtypes.py,source,4,0,2,2,qutebrowser/config/configdata.yml,config_doc
codex,Codex,instance_qutebrowser__qutebrowser-54bcdc1eefa86cc20790973d6997b60c3bba884c-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,3,0,1,2,qutebrowser/config/configdata.yml,config_doc,4,0,2,2,qutebrowser/config/configdata.yml,config_doc
codex,Codex,instance_qutebrowser__qutebrowser-5fdc83e5da6222fe61163395baaad7ae57fa2cb4-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,3,0,0,3,qutebrowser/config/configutils.py,source,3,0,0,3,qutebrowser/config/configtypes.py,source
codex,Codex,instance_qutebrowser__qutebrowser-7b603dd6bf195e3e723ce08ff64a82b406e3f6b6-v9f8e9d96c85c85a605e382f1510bd08563afc566,1,0,0,1,,none,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-85b867fe8d4378c8e371f055c70452f546055854-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,3,0,1,2,qutebrowser/components/misccommands.py,source
codex,Codex,instance_qutebrowser__qutebrowser-8f46ba3f6dc7b18375f7aa63c48a1fe461190430-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,3,0,2,1,misc/org.qutebrowser.qutebrowser.desktop,config_doc
codex,Codex,instance_qutebrowser__qutebrowser-96b997802e942937e81d2b8a32d08f00d3f4bc4e-v5fc38aaf22415ab0b70567368332beee7955b367,2,0,0,2,reproduce_parse_duration.py,source,2,0,0,2,qutebrowser/utils/utils.py,source
codex,Codex,instance_qutebrowser__qutebrowser-99029144b5109bb1b2a53964a7c129e009980cd9-va0fd88aac89cde702ec1ba84877234da33adce8a,2,0,0,2,reproduce.py,source,5,0,3,2,doc/help/settings.asciidoc,config_doc
codex,Codex,instance_qutebrowser__qutebrowser-996487c43e4fcc265b541f9eca1e7930e3c5cf05-v2ef375ac784985212b1805e1d0431dc8f1b3c171,3,0,1,2,qutebrowser/config/configtypes.py,source,2,0,1,1,qutebrowser/config/configtypes.py,source
codex,Codex,instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,0,0,4,qutebrowser/mainwindow/tabbedbrowser.py,source,4,0,0,4,qutebrowser/mainwindow/tabbedbrowser.py,source
codex,Codex,instance_qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,1,0,0,1,,none,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02-v5fc38aaf22415ab0b70567368332beee7955b367,2,0,0,2,qutebrowser/utils/utils.py,source,2,0,0,2,qutebrowser/utils/utils.py,source
codex,Codex,instance_qutebrowser__qutebrowser-cf06f4e3708f886032d4d2a30108c2fddb042d81-v2ef375ac784985212b1805e1d0431dc8f1b3c171,1,0,0,1,,none,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a,4,0,0,4,qutebrowser/browser/webengine/interceptor.py,source,3,0,1,2,qutebrowser/browser/shared.py,source
codex,Codex,instance_qutebrowser__qutebrowser-e57b6e0eeeb656eb2c84d6547d5a0a7333ecee85-v2ef375ac784985212b1805e1d0431dc8f1b3c171,4,0,0,4,qutebrowser/components/braveadblock.py,source,3,0,0,3,qutebrowser/components/braveadblock.py,source
codex,Codex,instance_qutebrowser__qutebrowser-e64622cd2df5b521342cf4a62e0d4cb8f8c9ae5a-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,1,0,0,1,,none,1,0,0,1,,none
codex,Codex,instance_qutebrowser__qutebrowser-ebfe9b7aa0c4ba9d451f993e08955004aaec4345-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,0,0,3,qutebrowser/utils/qtlog.py,source,2,0,0,2,qutebrowser/utils/qtlog.py,source
codex,Codex,instance_qutebrowser__qutebrowser-ec2dcfce9eee9f808efc17a1b99e227fc4421dea-v5149fcda2a9a6fe1d35dfed1bade1444a11ef271,2,0,1,1,qutebrowser/config/configdata.yml,config_doc,4,0,3,1,doc/help/settings.asciidoc,config_doc
codex,Codex,instance_qutebrowser__qutebrowser-f7753550f2c1dcb2348e4779fd5287166754827e-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,6,0,0,6,qutebrowser/keyinput/basekeyparser.py,source,3,0,0,3,qutebrowser/keyinput/keyutils.py,source
codex,Codex,instance_qutebrowser__qutebrowser-f91ace96223cac8161c16dd061907e138fe85111-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,3,0,0,3,qutebrowser/utils/qtlog.py,source,3,0,0,3,qutebrowser/utils/log.py,source
codex,Codex,instance_qutebrowser__qutebrowser-fd6790fe8c02b144ab2464f1fc8ab3d02ce3c476-v2ef375ac784985212b1805e1d0431dc8f1b3c171,2,0,0,2,qutebrowser/completion/models/miscmodels.py,source,6,0,4,2,doc/help/commands.asciidoc,config_doc
codex,Codex,instance_qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63-v9f8e9d96c85c85a605e382f1510bd08563afc566,5,2,0,3,qutebrowser/utils/qtutils.py,source,2,0,0,2,qutebrowser/utils/qtutils.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,2,0,0,2,lib/ansible/vars/manager.py,source,3,0,1,2,lib/ansible/utils/vars.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-0fd88717c953b92ed8a50495d55e630eb5d59166-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,2,0,0,2,lib/ansible/utils/encrypt.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,2,0,0,2,lib/ansible/plugins/filter/core.py,source,3,0,1,2,lib/ansible/parsing/yaml/dumper.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-164881d871964aa64e0f911d03ae270acbad253c-v390e508d27db7a51eece36bb6d9698b63a5b638a,3,0,0,3,lib/ansible/template/__init__.py,source,3,0,0,3,lib/ansible/template/__init__.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,2,0,0,2,lib/ansible/plugins/callback/default.py,source,3,0,1,2,lib/ansible/plugins/callback/__init__.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33-v1055803c3a812189a1133297f7f5468579283f86,10,0,0,10,lib/ansible/module_utils/common/_collections_compat.py,source,11,0,1,10,lib/ansible/module_utils/basic.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-3db08adbb1cc6aa9941be5e0fc810132c6e1fa4b-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,2,0,1,1,test.yml,config_doc,3,0,2,1,docs/docsite/rst/user_guide/playbooks_filters.rst,config_doc
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,3,0,0,3,lib/ansible/module_utils/basic.py,source,3,0,1,2,lib/ansible/module_utils/basic.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-5640093f1ca63fd6af231cc8a7fb7d40e1907b8c-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,4,0,0,4,lib/ansible/plugins/action/gather_facts.py,source,5,0,1,4,lib/ansible/executor/module_common.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,1,0,0,1,,none,3,0,1,2,lib/ansible/executor/play_iterator.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/config/manager.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59,1,0,0,1,,none,2,0,1,1,lib/ansible/module_utils/facts/system/pkg_mgr.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-77658704217d5f166404fc67997203c25381cb6e-v390e508d27db7a51eece36bb6d9698b63a5b638a,1,0,0,1,,none,1,0,0,1,,none
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,6,0,0,6,lib/ansible/galaxy/api.py,source,6,0,2,4,docs/docsite/rst/shared_snippets/installing_collections.txt,config_doc
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,6,0,0,6,lib/ansible/cli/galaxy.py,source,5,0,1,4,lib/ansible/cli/galaxy.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,1,0,0,1,,none,2,0,1,1,lib/ansible/galaxy/collection.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-a26c325bd8f6e2822d9d7e62f77a424c1db4fbf6-v0f01c69f1e2528b935359cfe578530722bca2c59,4,0,0,4,lib/ansible/modules/get_url.py,source,5,0,1,4,lib/ansible/module_utils/urls.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-be2c376ab87e3e872ca21697508f12c6909cf85a-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,2,0,1,1,lib/ansible/cli/doc.py,source
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,1,0,0,1,,none,3,0,2,1,docs/docsite/rst/porting_guides/porting_guide_core_2.12.rst,config_doc
gemini-2-5-pro-nov17,Gemini,instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,2,0,0,2,reproduce.py,source,4,0,1,3,lib/ansible/config/manager.py,source
